dataset,role,scale_label,total_scale_tokens,log10_scale,index,domain,proportion,expected_tokens
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,8,train_the_pile_enron_emails,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,8,train_the_pile_gutenberg_pg_19,0.003003003003003003,30030030.03003003
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,8,train_the_pile_pile_cc,0.3933933933933934,3933933933.933934
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,8,train_the_pile_ubuntu_irc,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,8,train_the_pile_europarl,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,8,train_the_pile_hackernews,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,8,train_the_pile_pubmed_abstracts,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,8,train_the_pile_uspto_backgrounds,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,9,train_the_pile_arxiv,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,9,train_the_pile_freelaw,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,9,train_the_pile_nih_exporter,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,9,train_the_pile_pubmed_central,0.828,8280000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,9,train_the_pile_wikipedia_en,0.003,30000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,9,train_the_pile_dm_mathematics,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,9,train_the_pile_github,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,9,train_the_pile_philpapers,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,9,train_the_pile_stackexchange,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,9,train_the_pile_enron_emails,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,9,train_the_pile_gutenberg_pg_19,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,9,train_the_pile_pile_cc,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,9,train_the_pile_ubuntu_irc,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,9,train_the_pile_europarl,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,9,train_the_pile_hackernews,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,9,train_the_pile_pubmed_abstracts,0.169,1690000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,9,train_the_pile_uspto_backgrounds,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,10,train_the_pile_arxiv,0.006,60000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,10,train_the_pile_freelaw,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,10,train_the_pile_nih_exporter,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,10,train_the_pile_pubmed_central,0.307,3070000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,10,train_the_pile_wikipedia_en,0.59,5900000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,10,train_the_pile_dm_mathematics,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,10,train_the_pile_github,0.005,50000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,10,train_the_pile_philpapers,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,10,train_the_pile_stackexchange,0.036,360000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,10,train_the_pile_enron_emails,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,10,train_the_pile_gutenberg_pg_19,0.014,140000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,10,train_the_pile_pile_cc,0.042,420000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,10,train_the_pile_ubuntu_irc,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,10,train_the_pile_europarl,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,10,train_the_pile_hackernews,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,10,train_the_pile_pubmed_abstracts,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,10,train_the_pile_uspto_backgrounds,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,11,train_the_pile_arxiv,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,11,train_the_pile_freelaw,0.924,9240000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,11,train_the_pile_nih_exporter,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,11,train_the_pile_pubmed_central,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,11,train_the_pile_wikipedia_en,0.003,30000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,11,train_the_pile_dm_mathematics,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,11,train_the_pile_github,0.004,40000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,11,train_the_pile_philpapers,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,11,train_the_pile_stackexchange,0.001,10000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,11,train_the_pile_enron_emails,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,11,train_the_pile_gutenberg_pg_19,0.019,190000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,11,train_the_pile_pile_cc,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,11,train_the_pile_ubuntu_irc,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,11,train_the_pile_europarl,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,11,train_the_pile_hackernews,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,11,train_the_pile_pubmed_abstracts,0.049,490000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,11,train_the_pile_uspto_backgrounds,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,12,train_the_pile_arxiv,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,12,train_the_pile_freelaw,0.5911823647294588,5911823647.294588
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,12,train_the_pile_nih_exporter,0.04609218436873747,460921843.6873747
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,12,train_the_pile_pubmed_central,0.1342685370741483,1342685370.741483
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,12,train_the_pile_wikipedia_en,0.002004008016032064,20040080.16032064
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,12,train_the_pile_dm_mathematics,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,12,train_the_pile_github,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,12,train_the_pile_philpapers,0.013026052104208414,130260521.04208414
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,12,train_the_pile_stackexchange,0.002004008016032064,20040080.16032064
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,12,train_the_pile_enron_emails,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,12,train_the_pile_gutenberg_pg_19,0.1713426853707415,1713426853.7074149
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,12,train_the_pile_pile_cc,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,12,train_the_pile_ubuntu_irc,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,12,train_the_pile_europarl,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,12,train_the_pile_hackernews,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,12,train_the_pile_pubmed_abstracts,0.04008016032064128,400801603.2064128
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,12,train_the_pile_uspto_backgrounds,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,13,train_the_pile_arxiv,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,13,train_the_pile_freelaw,0.006,60000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,13,train_the_pile_nih_exporter,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,13,train_the_pile_pubmed_central,0.818,8179999999.999999
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,13,train_the_pile_wikipedia_en,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,13,train_the_pile_dm_mathematics,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,13,train_the_pile_github,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,13,train_the_pile_philpapers,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,13,train_the_pile_stackexchange,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,13,train_the_pile_enron_emails,0.002,20000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,13,train_the_pile_gutenberg_pg_19,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,13,train_the_pile_pile_cc,0.161,1610000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,13,train_the_pile_ubuntu_irc,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,13,train_the_pile_europarl,0.001,10000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,13,train_the_pile_hackernews,0.012,120000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,13,train_the_pile_pubmed_abstracts,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,13,train_the_pile_uspto_backgrounds,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,14,train_the_pile_arxiv,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,14,train_the_pile_freelaw,0.00899100899100899,89910089.9100899
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,14,train_the_pile_nih_exporter,0.03396603396603397,339660339.66033965
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,14,train_the_pile_pubmed_central,0.1858141858141858,1858141858.1418579
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,14,train_the_pile_wikipedia_en,0.045954045954045945,459540459.54045945
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,14,train_the_pile_dm_mathematics,0.01898101898101898,189810189.8101898
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,14,train_the_pile_github,0.07192807192807192,719280719.2807192
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,14,train_the_pile_philpapers,0.007992007992007992,79920079.92007992
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,14,train_the_pile_stackexchange,0.02597402597402597,259740259.74025968
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,14,train_the_pile_enron_emails,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,14,train_the_pile_gutenberg_pg_19,0.0779220779220779,779220779.2207791
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,14,train_the_pile_pile_cc,0.012987012987012984,129870129.87012984
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,14,train_the_pile_ubuntu_irc,0.03496503496503497,349650349.6503497
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,14,train_the_pile_europarl,0.001998001998001998,19980019.98001998
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,14,train_the_pile_hackernews,0.10789210789210787,1078921078.9210787
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,14,train_the_pile_pubmed_abstracts,0.34365634365634357,3436563436.5634356
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,14,train_the_pile_uspto_backgrounds,0.020979020979020976,209790209.79020977
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,15,train_the_pile_arxiv,0.003006012024048096,30060120.240480963
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,15,train_the_pile_freelaw,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,15,train_the_pile_nih_exporter,0.001002004008016032,10020040.08016032
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,15,train_the_pile_pubmed_central,0.01603206412825651,160320641.28256512
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,15,train_the_pile_wikipedia_en,0.13026052104208416,1302605210.4208417
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,15,train_the_pile_dm_mathematics,0.008016032064128256,80160320.64128256
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,15,train_the_pile_github,0.10020040080160321,1002004008.0160321
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,15,train_the_pile_philpapers,0.001002004008016032,10020040.08016032
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,15,train_the_pile_stackexchange,0.37975951903807614,3797595190.3807616
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,15,train_the_pile_enron_emails,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,15,train_the_pile_gutenberg_pg_19,0.033066132264529056,330661322.64529055
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,15,train_the_pile_pile_cc,0.004008016032064128,40080160.32064128
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,15,train_the_pile_ubuntu_irc,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,15,train_the_pile_europarl,0.003006012024048096,30060120.240480963
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,15,train_the_pile_hackernews,0.027054108216432865,270541082.16432863
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,15,train_the_pile_pubmed_abstracts,0.21442885771543085,2144288577.1543086
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,15,train_the_pile_uspto_backgrounds,0.07915831663326653,791583166.3326653
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,16,train_the_pile_arxiv,0.094,940000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,16,train_the_pile_freelaw,0.07,700000000.0000001
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,16,train_the_pile_nih_exporter,0.022,220000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,16,train_the_pile_pubmed_central,0.131,1310000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,16,train_the_pile_wikipedia_en,0.002,20000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,16,train_the_pile_dm_mathematics,0.222,2220000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,16,train_the_pile_github,0.1,1000000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,16,train_the_pile_philpapers,0.006,60000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,16,train_the_pile_stackexchange,0.133,1330000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,16,train_the_pile_enron_emails,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,16,train_the_pile_gutenberg_pg_19,0.04,400000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,16,train_the_pile_pile_cc,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,16,train_the_pile_ubuntu_irc,0.087,869999999.9999999
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,16,train_the_pile_europarl,0.02,200000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,16,train_the_pile_hackernews,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,16,train_the_pile_pubmed_abstracts,0.003,30000000.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,16,train_the_pile_uspto_backgrounds,0.07,700000000.0000001
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,17,train_the_pile_arxiv,0.5335335335335335,5335335335.335335
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,17,train_the_pile_freelaw,0.17917917917917917,1791791791.7917917
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,17,train_the_pile_nih_exporter,0.0030030030030030025,30030030.030030027
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,17,train_the_pile_pubmed_central,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,17,train_the_pile_wikipedia_en,0.001001001001001001,10010010.01001001
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,17,train_the_pile_dm_mathematics,0.005005005005005005,50050050.05005005
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,17,train_the_pile_github,0.013013013013013011,130130130.13013011
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,17,train_the_pile_philpapers,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,17,train_the_pile_stackexchange,0.13113113113113112,1311311311.3113112
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,17,train_the_pile_enron_emails,0.001001001001001001,10010010.01001001
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,17,train_the_pile_gutenberg_pg_19,0.005005005005005005,50050050.05005005
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,17,train_the_pile_pile_cc,0.028028028028028024,280280280.28028023
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,17,train_the_pile_ubuntu_irc,0.04304304304304304,430430430.43043035
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,17,train_the_pile_europarl,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,17,train_the_pile_hackernews,0.001001001001001001,10010010.01001001
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,17,train_the_pile_pubmed_abstracts,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,17,train_the_pile_uspto_backgrounds,0.05605605605605605,560560560.5605605
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,18,train_the_pile_arxiv,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,18,train_the_pile_freelaw,0.005005005005005005,50050050.05005005
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,18,train_the_pile_nih_exporter,0.025025025025025027,250250250.25025028
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,18,train_the_pile_pubmed_central,0.24024024024024024,2402402402.4024024
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,18,train_the_pile_wikipedia_en,0.018018018018018018,180180180.1801802
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,18,train_the_pile_dm_mathematics,0.012012012012012012,120120120.12012012
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,18,train_the_pile_github,0.028028028028028028,280280280.2802803
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,18,train_the_pile_philpapers,0.019019019019019017,190190190.19019017
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,18,train_the_pile_stackexchange,0.1031031031031031,1031031031.031031
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,18,train_the_pile_enron_emails,0.0,0.0
A12_A13_extrapolation_10b,extrapolation,10B,10000000000,10.0,18,train_the_pile_gutenberg_pg_19,0.0,0.0
